CustomerID,Name,State,Education,Gender,Age,Married,NumPets,JoinDate,TransactionDate,MonthlySpend,DaysSinceLastInteraction
CUST10510,Timothy Mclaughlin,Illinois,Bachelor,Non-Binary,20,No,0,2020-09-08,2021-04-05,348.14,1578
CUST10586,Robert Peck,California,PhD,Female,68,No,2,2021-09-03,2022-09-22,128.69,1043
CUST10919,Dr. Jennifer Williamson DDS,Ohio,PhD,Male,62,No,0,2022-01-16,2022-03-01,520.59,1248
CUST10738,Tanya Wilkinson,New York,Associate,Non-Binary,62,Yes,0,2023-02-09,2024-09-24,278.3,310
CUST10992,Sheila Gonzales,Arizona,Associate,Female,48,Yes,1,2022-07-07,2022-08-15,653.97,1081
CUST10495,Andrew Hogan,Florida,High School,Non-Binary,49,No,3,2022-03-10,2025-02-16,213.07,165
CUST10727,Mary Brown,Ohio,PhD,Female,64,Yes,0,2022-05-27,2025-03-02,352.21,151
CUST10894,Jared Williamson,California,PhD,Non-Binary,60,No,1,2023-07-18,2024-06-01,92.93,425
CUST10901,Matthew Miller,Ohio,High School,Male,23,No,2,2022-02-09,2023-01-23,349.24,920
CUST10736,Stephanie Miller,Washington,Master,Non-Binary,50,No,2,2023-07-26,2024-03-29,266.19,489
CUST10636,Shannon Gardner,Colorado,Master,Male,23,No,1,2021-10-26,2024-11-22,727.75,251
CUST10901,Matthew Miller,Ohio,High School,Male,23,No,2,2022-02-09,2022-02-19,43.55,1258
CUST10713,Charles Travis,New York,PhD,Male,23,No,3,2023-10-08,2024-07-05,380.28,391
CUST10825,Gary Marshall,New York,Bachelor,Non-Binary,54,No,0,2022-08-19,2023-08-10,416.71,721
CUST10888,James Wilkins,Florida,Associate,Non-Binary,52,Yes,3,2023-04-16,2024-10-21,874.33,283
CUST10430,Sandra King,Texas,Bachelor,Non-Binary,46,No,0,2021-10-24,2025-07-25,159.95,6
CUST10126,Charles Powers,Florida,Associate,Non-Binary,46,No,3,2022-10-12,2025-03-18,217.3,135
CUST10926,Amy Smith,Colorado,PhD,Female,36,No,1,2023-07-27,2025-02-21,577.85,160
CUST10365,Yesenia Johnson,Illinois,Bachelor,Non-Binary,27,Yes,0,2023-04-21,2025-06-02,165.03,59
CUST10570,Jennifer Williams,Ohio,High School,Male,28,Yes,1,2022-11-07,2024-06-09,360.15,417
CUST10898,Heather Chavez,New York,Associate,Non-Binary,21,Yes,2,2024-04-21,2025-05-11,582.75,81
CUST10218,Jason Austin,Ohio,PhD,Female,67,Yes,1,2023-03-02,2023-12-08,80.54,601
CUST10426,Jessica Anderson,Washington,High School,Female,38,Yes,2,2023-05-10,2025-04-23,150.26,99
CUST10837,Michael Navarro,California,Bachelor,Female,70,Yes,3,2022-06-04,2023-09-19,585.56,681
CUST10058,Jennifer Anderson MD,Florida,PhD,Non-Binary,49,No,3,2021-10-20,2023-03-06,443.46,878
CUST10408,Jennifer Schultz,Georgia,Bachelor,Non-Binary,69,Yes,2,2023-04-30,2024-04-21,22.23,466
CUST10142,Savannah Williams,Georgia,Associate,Male,79,No,1,2024-07-22,2024-12-22,931.8,221
CUST10756,Melissa Roberts,Illinois,PhD,Male,24,No,2,2024-03-30,2024-05-26,690.63,431
CUST10143,Catherine Church,Georgia,PhD,Non-Binary,74,No,2,2023-09-12,2024-03-08,214.34,510
CUST10133,Brett Holloway,Washington,PhD,Non-Binary,49,Yes,4,2022-03-16,2024-01-14,416.76,564
CUST10181,Kimberly Aguirre,Arizona,Master,Non-Binary,65,Yes,0,2023-06-27,2024-12-02,206.9,241
CUST10153,Michele Brown,Ohio,PhD,Female,70,Yes,1,2024-06-22,2024-07-30,148.15,366
CUST10729,James Jackson,Illinois,Bachelor,Male,75,No,0,2024-02-08,2024-06-18,81.46,408
CUST10905,Virginia Ramsey,Georgia,Master,Non-Binary,25,No,2,2022-06-17,2024-09-03,222.37,331
CUST10895,William Baker,Arizona,High School,Female,63,Yes,1,2022-08-30,2024-08-29,134.24,336
CUST10650,Phillip Taylor,Ohio,PhD,Non-Binary,70,Yes,1,2023-12-13,2024-05-15,429.44,442
CUST10112,Jasmin Duarte,Texas,High School,Non-Binary,19,No,0,2022-09-21,2023-11-16,434.43,623
CUST10904,Katie Riggs,Georgia,Associate,Non-Binary,76,No,1,2023-10-23,2024-08-25,285.08,340
CUST10204,Jacob Perkins,Colorado,Bachelor,Male,47,Yes,3,2023-04-26,2023-05-08,98.75,815
CUST10896,Charles Love,Illinois,High School,Non-Binary,38,No,2,2022-10-17,2024-08-06,81.55,359
CUST10352,Kevin Rowland,Texas,Associate,Female,20,No,1,2023-05-08,2025-01-17,402.9,195
CUST10215,Daniel Bishop,Washington,Master,Non-Binary,40,No,2,2021-01-25,2024-08-28,182.64,337
CUST10276,Sandra Torres,Texas,High School,Non-Binary,59,No,1,2023-08-15,2025-01-04,216.72,208
CUST10713,Charles Travis,New York,PhD,Male,23,No,3,2023-10-08,2025-01-06,162.21,206
CUST10417,Mason Tate,Florida,High School,Non-Binary,55,Yes,3,2023-11-24,2024-08-21,79.55,344
CUST10919,Dr. Jennifer Williamson DDS,Ohio,PhD,Male,62,No,0,2022-01-16,2024-02-22,307.49,525
CUST10575,Beth Jensen,Colorado,Bachelor,Non-Binary,59,Yes,2,2024-07-27,2024-11-07,380.99,266
CUST10633,Cole Ward,Colorado,Master,Non-Binary,67,Yes,0,2023-11-04,2025-07-25,653.47,6
CUST10590,Nicholas Gilmore,Ohio,Master,Non-Binary,37,No,0,2021-09-24,2025-01-14,180.03,198
CUST10872,Paige Rubio,Georgia,Associate,Male,51,No,0,2023-10-19,2023-12-21,543.83,588
CUST10115,Jon Chang,Arizona,Associate,Male,62,Yes,0,2023-04-13,2024-09-28,568.64,306
CUST10708,Amber Boyer,Texas,Associate,Female,67,No,1,2021-07-09,2021-07-16,821.99,1476
CUST10165,Ashley Kim,Illinois,Master,Non-Binary,32,Yes,0,2021-09-25,2023-03-20,190.63,864
CUST10953,Bobby Reed,Colorado,PhD,Female,38,No,0,2021-10-19,2025-02-28,88.35,153
CUST10050,Marilyn Jackson,New York,Bachelor,Male,32,No,1,2024-06-22,2025-05-04,161.18,88
CUST10961,Charles Mayer,New York,Bachelor,Female,65,No,0,2021-09-04,2024-02-21,815.11,526
CUST10440,Linda Merritt,Colorado,Master,Non-Binary,40,Yes,1,2022-04-19,2022-08-27,66.06,1069
CUST10708,Amber Boyer,Texas,Associate,Female,67,No,1,2021-07-09,2023-09-12,812.94,688
CUST10760,Becky May,Colorado,Master,Female,23,Yes,2,2024-06-07,2024-11-18,159.36,255
CUST10332,Susan Garner,New York,Associate,Female,30,No,0,2023-11-14,2025-02-04,214.11,177
CUST10028,Mark Gates,Ohio,PhD,Non-Binary,58,Yes,0,2022-07-12,2025-05-16,732.04,76
CUST10004,Randy Richardson,Ohio,Associate,Non-Binary,68,No,1,2022-08-01,2023-08-03,388.18,728
CUST10388,Ronald Ramirez,Illinois,High School,Male,50,No,2,2022-05-24,2024-04-11,523.46,476
CUST10506,Nicholas Hurley,Arizona,Associate,Non-Binary,78,Yes,0,2022-03-19,2024-12-11,221.78,232
CUST10254,Dean Wright,Florida,PhD,Male,80,No,0,2021-05-30,2024-06-12,496.34,414
CUST10069,Patricia Santana,California,PhD,Male,70,No,0,2022-07-11,2024-09-11,103.09,323
CUST10965,Kristin Dillon,Illinois,Master,Male,40,Yes,2,2022-07-29,2023-01-21,355.45,922
CUST10781,Michelle Wiley,Arizona,Master,Non-Binary,77,Yes,3,2024-07-14,2025-06-02,133.46,59
CUST10534,Matthew Smith,Texas,Associate,Female,76,No,1,2024-03-23,2025-03-08,378.39,145
CUST10229,Andrea Roberts,Illinois,High School,Male,76,No,1,2022-02-01,2022-09-28,226.37,1037
CUST10359,Erica Cherry,Georgia,PhD,Female,53,No,0,2020-10-08,2024-11-24,543.63,249
CUST10864,Travis Christensen,California,Bachelor,Non-Binary,65,No,1,2024-07-26,2025-06-18,626.89,43
CUST10096,Laura White,California,High School,Female,41,Yes,0,2020-08-06,2024-01-02,405.09,576
CUST10180,Julia Dennis,Washington,PhD,Non-Binary,45,No,0,2021-03-02,2024-01-10,404.41,568
CUST10362,Mark Hernandez,Ohio,PhD,Female,62,No,0,2021-06-17,2023-05-10,650.33,813
CUST10568,Scott Weeks,New York,Associate,Female,62,No,0,2023-07-17,2024-05-25,180.55,432
CUST10521,Ms. Maria Garrett,Florida,High School,Female,23,Yes,1,2020-12-30,2023-10-09,593.89,661
CUST10485,Jessica Reid,Florida,Associate,Non-Binary,68,No,1,2022-05-09,2024-10-19,733.88,285
CUST10266,Robert Murphy,Ohio,Bachelor,Male,42,No,0,2020-08-27,2025-02-10,26.7,171
CUST10370,Brandi Black,California,High School,Female,42,Yes,1,2023-05-31,2024-01-11,148.67,567
CUST10891,Miss Alyssa Garcia,Washington,Master,Male,78,Yes,0,2021-07-20,2023-07-12,204.61,750
CUST10441,Erin Gutierrez,Texas,Associate,Female,56,Yes,1,2021-12-06,2023-11-14,160.66,625
CUST10920,Barbara Jackson,Arizona,Master,Female,70,No,1,2021-05-17,2024-12-26,273.74,217
CUST10550,Derrick Daniel,Colorado,Bachelor,Male,77,No,2,2022-03-07,2025-06-15,588.43,46
CUST10811,Carolyn Smith,Florida,Associate,Male,28,No,2,2023-03-10,2025-05-24,217.06,68
CUST10099,Danielle Huffman,New York,High School,Non-Binary,18,No,2,2021-12-09,2025-03-26,978.58,127
CUST10332,Susan Garner,New York,Associate,Female,30,No,0,2023-11-14,2024-11-16,339.61,257
CUST10090,Cameron Bowen,Arizona,Master,Female,32,No,2,2022-10-29,2024-11-24,164.35,249
CUST10680,Samantha Johnson,Texas,PhD,Male,80,Yes,0,2022-10-05,2024-05-26,440.55,431
CUST10946,Amber Shaw,Illinois,PhD,Male,29,No,0,2022-09-08,2024-01-19,169.06,559
CUST10814,Kristin Beard,Texas,Master,Non-Binary,47,Yes,2,2022-01-08,2025-07-04,844.68,27
CUST10254,Dean Wright,Florida,PhD,Male,80,No,0,2021-05-30,2024-12-04,367.7,239
CUST10395,Mary Mcneil,Ohio,Bachelor,Male,33,No,0,2022-08-06,2025-06-17,351.26,44
CUST10281,Kayla Estes,Washington,Master,Non-Binary,76,Yes,2,2024-07-10,2025-04-06,335.34,116
CUST10243,Nicholas Johnson,Ohio,Bachelor,Non-Binary,50,Yes,2,2020-12-20,2023-05-05,241.0,818
CUST10441,Erin Gutierrez,Texas,Associate,Female,56,Yes,1,2021-12-06,2023-12-11,110.21,598
CUST10507,William Patel,California,Associate,Female,72,No,1,2022-01-14,2025-05-08,191.18,84
CUST10748,Valerie Miller,Texas,PhD,Male,27,Yes,0,2020-12-03,2021-02-14,241.55,1628
CUST10223,Mr. Jason Jones,Washington,High School,Female,20,No,1,2020-12-03,2023-10-03,252.53,667
CUST10932,Shirley Acosta,New York,PhD,Female,68,No,1,2022-07-02,2023-03-17,243.71,867
CUST10085,Carmen Jones,Washington,Master,Non-Binary,27,Yes,2,2023-11-30,2024-07-22,332.83,374
CUST10084,Michael Nelson,Florida,High School,Female,41,Yes,2,2022-01-18,2024-05-03,1170.18,454
CUST10028,Mark Gates,Ohio,PhD,Non-Binary,58,Yes,0,2022-07-12,2023-03-01,538.71,883
CUST10757,Jennifer Wilcox,Colorado,Associate,Non-Binary,21,Yes,0,2024-06-01,2025-06-17,366.96,44
CUST10470,Jill Stone,Georgia,Master,Non-Binary,42,Yes,2,2023-01-06,2023-08-31,480.84,700
CUST10993,Dawn Williams,Arizona,Associate,Male,39,Yes,0,2020-10-10,2021-03-04,570.64,1610
CUST10869,Olivia Ramirez,New York,Bachelor,Male,61,No,1,2020-09-02,2024-12-28,243.0,215
CUST10328,Ariel Love,California,Master,Female,79,No,0,2024-07-24,2025-07-26,195.15,5
CUST10383,Willie Green,Colorado,PhD,Non-Binary,74,Yes,1,2022-01-22,2022-07-19,396.52,1108
CUST10984,David Cowan,Washington,Master,Female,18,Yes,1,2021-02-25,2024-10-03,788.19,301
CUST10462,Billy Thompson,Ohio,Associate,Male,37,Yes,4,2023-12-14,2024-08-28,112.31,337
CUST10736,Stephanie Miller,Washington,Master,Non-Binary,50,No,2,2023-07-26,2024-12-06,251.29,237
CUST10907,Matthew Graham,Ohio,PhD,Female,31,No,2,2021-02-26,2025-04-19,237.69,103
CUST10230,Ricky Skinner,Arizona,PhD,Male,40,Yes,1,2023-05-18,2025-07-07,314.55,24
CUST10623,Dennis Howell,Georgia,PhD,Male,77,No,2,2024-01-06,2025-01-04,188.54,208
CUST10079,Amber Moreno,Florida,Bachelor,Male,46,No,3,2023-08-11,2023-09-02,201.62,698
CUST10241,Logan Garcia,Georgia,High School,Non-Binary,69,Yes,1,2022-03-23,2024-12-30,204.75,213
CUST10812,Alison Stanley,New York,Master,Non-Binary,45,No,2,2021-02-15,2023-02-08,251.3,904
CUST10631,Jennifer Durham,Ohio,Bachelor,Male,51,Yes,4,2024-03-21,2025-06-20,227.02,41
CUST10877,David Vazquez,Arizona,Master,Male,26,Yes,1,2022-10-15,2023-05-15,151.66,808
CUST10452,Timothy Robertson,Ohio,High School,Non-Binary,51,Yes,0,2024-06-04,2024-09-20,332.04,314
CUST10670,Logan Cohen,Illinois,Bachelor,Non-Binary,75,No,1,2024-03-10,2024-12-01,191.24,242
CUST10873,Heather Strong,Arizona,High School,Male,19,Yes,3,2022-12-14,2023-04-26,1372.88,827
CUST10147,Jay James,Colorado,PhD,Female,63,Yes,2,2024-01-26,2024-02-24,62.9,523
CUST10087,Tina Singh,Arizona,Bachelor,Male,44,No,1,2023-10-28,2024-08-06,73.08,359
CUST10220,Elizabeth Monroe,Illinois,PhD,Female,61,Yes,3,2023-04-26,2024-10-24,240.91,280
CUST10208,Daniel Patton,Arizona,Associate,Male,62,Yes,0,2020-10-29,2025-07-21,555.91,10
CUST10503,Laurie Hall,Illinois,High School,Female,27,No,0,2021-08-05,2024-05-11,273.8,446
CUST10464,Edwin Woodward,Colorado,Master,Non-Binary,40,No,0,2022-11-07,2023-12-30,423.74,579
CUST10918,Thomas Mccormick,Washington,Bachelor,Non-Binary,63,No,1,2022-11-17,2024-11-30,259.64,243
CUST10023,Joshua Norris,New York,Bachelor,Female,60,Yes,1,2022-01-25,2025-01-23,907.95,189
CUST10608,David Deleon,Washington,High School,Male,42,Yes,0,2023-08-27,2025-03-27,176.72,126
CUST10261,Richard Thomas,Texas,Master,Male,45,Yes,0,2021-08-06,2023-08-28,57.92,703
CUST10581,Raymond Kelly,Ohio,PhD,Male,40,No,2,2021-05-08,2022-10-02,166.95,1033
CUST10838,Derek Salinas,Ohio,Associate,Non-Binary,62,Yes,1,2021-12-06,2024-03-01,547.44,517
CUST10872,Paige Rubio,Georgia,Associate,Male,51,No,0,2023-10-19,2024-03-15,1037.06,503
CUST10119,Kenneth Ponce,Ohio,High School,Male,38,No,0,2020-10-28,2024-08-19,153.16,346
CUST10168,Cynthia Bradley,Illinois,Bachelor,Female,58,No,1,2021-05-09,2025-07-05,90.99,26
CUST10705,Sarah Hodge,California,Bachelor,Female,25,No,2,2023-10-07,2025-04-16,544.91,106
CUST10525,Michelle Campbell,Colorado,PhD,Female,72,Yes,1,2021-10-04,2023-05-03,205.71,820
CUST10715,Nicholas Bond,California,Associate,Male,75,Yes,2,2020-08-24,2023-06-11,50.91,781
CUST10792,Richard Henry,Texas,PhD,Male,54,Yes,3,2022-10-06,2024-01-06,976.44,572
CUST10362,Mark Hernandez,Ohio,PhD,Female,62,No,0,2021-06-17,2021-09-10,43.18,1420
CUST10448,Charles Waters,Arizona,Bachelor,Non-Binary,43,No,2,2024-04-26,2024-08-08,424.58,357
CUST10468,Parker Lewis,Texas,PhD,Female,40,No,1,2021-07-23,2025-01-25,475.61,187
CUST10730,Willie Chandler,Georgia,Associate,Male,27,No,2,2022-06-21,2022-10-12,38.8,1023
CUST10177,Dr. Regina King PhD,Texas,Associate,Female,58,Yes,0,2020-09-24,2023-11-10,275.93,629
CUST10113,Sean Mathews,Arizona,Associate,Non-Binary,65,No,1,2023-07-17,2024-06-01,75.76,425
CUST10959,Angela Huber,Arizona,PhD,Non-Binary,70,No,0,2021-10-14,2022-11-22,885.82,982
CUST10355,Wendy Diaz,Ohio,High School,Male,22,Yes,2,2022-06-05,2023-03-27,132.37,857
CUST10691,John Velasquez,Ohio,Associate,Female,66,No,0,2021-11-22,2025-06-07,843.76,54
CUST10560,April Richardson,Florida,Master,Female,28,No,0,2021-09-12,2024-06-19,443.03,407
CUST10761,Richard Thomas,Georgia,Bachelor,Female,58,No,1,2023-01-01,2025-03-05,111.87,148
CUST10794,Whitney Nichols,Georgia,Bachelor,Female,43,No,1,2021-03-07,2022-11-20,146.77,984
CUST10433,Shannon Simpson,Georgia,PhD,Female,30,Yes,1,2020-10-21,2025-03-05,943.48,148
CUST10062,Taylor Cook,Texas,Master,Male,57,No,0,2020-09-18,2023-05-30,134.41,793
CUST10155,Gavin Olson,Ohio,Associate,Non-Binary,50,No,1,2021-02-05,2021-10-24,213.4,1376
CUST10011,Ian Baker,Florida,Master,Non-Binary,64,No,3,2024-01-23,2024-10-26,546.55,278
CUST10287,Megan Leon,Illinois,High School,Female,78,No,0,2023-01-09,2025-03-22,465.89,131
CUST10452,Timothy Robertson,Ohio,High School,Non-Binary,51,Yes,0,2024-06-04,2024-08-05,419.53,360
CUST10036,Matthew Pierce,Arizona,Bachelor,Non-Binary,64,Yes,0,2021-02-13,2023-10-04,193.96,666
CUST10993,Dawn Williams,Arizona,Associate,Male,39,Yes,0,2020-10-10,2023-07-09,364.97,753
CUST10114,Melissa Hall,Washington,Master,Non-Binary,25,Yes,0,2022-02-13,2025-07-17,294.17,14
CUST10692,Heidi Tucker,Florida,PhD,Female,68,No,2,2022-12-26,2023-01-14,28.93,929
CUST10776,Christopher Smith,Washington,Master,Male,60,Yes,0,2024-05-03,2025-03-06,157.65,147
CUST10832,Candace Green,New York,Master,Female,73,No,1,2020-09-19,2023-09-11,302.94,689
CUST10493,Angela Massey,Washington,Bachelor,Non-Binary,65,No,4,2023-06-15,2023-07-14,65.6,748
CUST10348,Robert Simmons,Texas,Master,Male,68,Yes,2,2021-02-01,2025-06-13,212.44,48
CUST10921,Rhonda Sanchez,California,Associate,Female,44,Yes,0,2023-01-14,2024-02-21,184.54,526
CUST10032,Stephanie Morales,California,Bachelor,Non-Binary,63,Yes,4,2020-10-22,2024-04-14,490.37,473
CUST10039,Nicole Sanchez,Florida,PhD,Non-Binary,65,Yes,1,2023-01-14,2024-11-09,473.0,264
CUST10318,Matthew Ruiz,Washington,Associate,Female,31,Yes,1,2021-08-09,2023-10-23,211.26,647
CUST10446,Mr. David Ramirez,California,Bachelor,Female,65,No,0,2023-12-03,2025-06-08,289.57,53
CUST10775,Luis Huffman,Ohio,Master,Non-Binary,39,No,4,2023-09-03,2024-07-16,495.94,380
CUST10812,Alison Stanley,New York,Master,Non-Binary,45,No,2,2021-02-15,2022-04-19,542.46,1199
CUST10216,Kimberly Parker,Arizona,Associate,Non-Binary,41,Yes,2,2022-11-27,2024-09-11,175.53,323
CUST10286,Nicole Porter DVM,New York,Master,Male,46,Yes,0,2024-02-09,2025-05-12,444.25,80
CUST10049,Mathew Schmidt,Arizona,Associate,Female,66,Yes,2,2021-07-25,2024-10-08,200.55,296
CUST10769,Jason Morales,California,Master,Non-Binary,48,No,1,2022-11-04,2025-05-27,279.04,65
CUST10286,Nicole Porter DVM,New York,Master,Male,46,Yes,0,2024-02-09,2024-09-24,348.14,310
CUST10227,William Mclean,California,PhD,Female,64,Yes,0,2023-12-20,2024-12-05,409.85,238
CUST10475,Natalie Mitchell,California,Master,Non-Binary,24,No,2,2022-11-06,2024-02-05,317.29,542
CUST10667,David Martinez,Arizona,Master,Female,63,No,0,2021-07-14,2021-11-27,417.48,1342
CUST10787,Louis Gibson,Colorado,Associate,Non-Binary,47,No,1,2024-07-04,2025-04-13,232.85,109
CUST10762,Shannon Ross,Texas,Associate,Non-Binary,75,No,4,2023-03-22,2024-04-23,140.26,464
CUST10134,Travis Barber,Ohio,Bachelor,Male,67,Yes,0,2020-11-15,2020-12-16,248.01,1688
CUST10555,Andrew Watson,California,PhD,Female,64,No,0,2022-09-10,2024-11-30,238.72,243
CUST10230,Ricky Skinner,Arizona,PhD,Male,40,Yes,1,2023-05-18,2023-06-20,650.61,772
CUST10175,David Russell,New York,PhD,Male,29,Yes,0,2023-02-08,2024-05-02,377.62,455
CUST10703,Gregory Perry,New York,High School,Non-Binary,55,No,2,2022-01-21,2023-04-20,438.87,833
CUST10270,Stephen Rodriguez,Colorado,Associate,Female,42,Yes,0,2020-12-12,2022-04-05,984.15,1213
CUST10900,Larry Long,Ohio,Associate,Male,41,No,0,2023-09-02,2023-12-21,591.12,588
CUST10483,Robert Oconnell,Illinois,Associate,Female,57,Yes,1,2022-04-22,2022-10-18,551.81,1017
CUST10284,Diane Bowen,California,Associate,Non-Binary,20,No,1,2024-06-26,2024-11-03,240.92,270
CUST10897,Richard Becker,Washington,High School,Male,27,Yes,4,2022-04-22,2023-11-17,172.48,622
CUST10449,John Lloyd,Arizona,Master,Non-Binary,31,Yes,0,2022-07-03,2025-06-01,26.49,60
CUST10067,Peter Brooks,Illinois,Associate,Non-Binary,26,No,1,2021-08-29,2025-01-03,453.71,209
CUST10190,John Wilson,California,PhD,Non-Binary,68,Yes,0,2024-05-06,2024-10-16,451.47,288
CUST10131,Daniel Park,New York,PhD,Non-Binary,39,Yes,3,2022-10-29,2024-10-22,617.41,282
CUST10857,Wayne Brown,Illinois,PhD,Male,41,Yes,1,2024-01-11,2025-03-11,236.62,142
CUST10782,Keith Alvarez,Illinois,Associate,Non-Binary,51,No,0,2022-07-27,2024-05-25,808.58,432
CUST10752,Paula Ross,Washington,Bachelor,Non-Binary,46,Yes,2,2021-04-04,2023-06-09,398.86,783
CUST10049,Mathew Schmidt,Arizona,Associate,Female,66,Yes,2,2021-07-25,2024-11-03,904.53,270
CUST10168,Cynthia Bradley,Illinois,Bachelor,Female,58,No,1,2021-05-09,2021-10-24,510.47,1376
CUST10658,Matthew Flowers,Illinois,Bachelor,Male,60,No,0,2022-09-19,2024-09-17,100.61,317
CUST10904,Katie Riggs,Georgia,Associate,Non-Binary,76,No,1,2023-10-23,2024-09-29,507.34,305
CUST10288,David Strickland,Georgia,Master,Male,27,No,0,2022-08-13,2025-07-01,361.62,30
CUST10815,Carol Peterson MD,Washington,Master,Non-Binary,46,Yes,3,2024-06-17,2025-04-04,197.06,118
CUST10549,Brett Campbell,Colorado,Master,Male,22,No,3,2020-11-01,2023-05-09,241.59,814
CUST10000,Chloe Sanford,Colorado,Associate,Non-Binary,77,No,1,2024-07-04,2025-01-15,268.36,197
CUST10571,Frederick Chandler,New York,High School,Male,73,No,0,2021-07-13,2024-04-03,383.15,484
CUST10306,Brittany Huff,Florida,Master,Female,54,No,2,2022-10-10,2023-04-10,94.08,843
CUST10694,Lauren Williams,Ohio,PhD,Non-Binary,29,Yes,1,2023-06-18,2025-04-07,118.13,115
CUST10011,Ian Baker,Florida,Master,Non-Binary,64,No,3,2024-01-23,2025-01-22,212.18,190
CUST10765,Michael Bailey,Illinois,PhD,Female,72,No,0,2022-05-26,2024-12-17,445.08,226
CUST10358,Scott Finley,Ohio,High School,Male,21,Yes,2,2021-10-31,2023-10-20,208.99,650
CUST10788,Lori Jordan,New York,Master,Male,32,No,2,2022-01-24,2025-01-31,866.76,181
CUST10860,Evelyn Li,Colorado,Master,Non-Binary,45,Yes,2,2022-07-18,2023-07-09,457.58,753
CUST10503,Laurie Hall,Illinois,High School,Female,27,No,0,2021-08-05,2024-05-09,352.97,448
CUST10249,Randall Johnson,Arizona,PhD,Male,73,No,2,2023-10-14,2025-04-18,483.97,104
CUST10848,Brandon Phillips,Washington,Bachelor,Male,55,No,4,2023-03-02,2025-05-28,242.17,64
CUST10573,Brandy Willis,Arizona,High School,Male,72,Yes,0,2020-08-02,2024-08-17,180.97,348
CUST10289,Sean Henson,Illinois,Associate,Male,35,Yes,0,2021-12-15,2024-09-27,659.08,307
CUST10294,Connor Young,New York,High School,Male,66,Yes,1,2021-06-01,2023-04-22,349.42,831
CUST10953,Bobby Reed,Colorado,PhD,Female,38,No,0,2021-10-19,2021-12-05,356.88,1334
CUST10221,Susan Reed,Texas,Bachelor,Male,25,Yes,1,2023-04-03,2024-06-29,246.83,397
CUST10689,Jonathan Tucker,Florida,PhD,Non-Binary,53,No,0,2021-07-06,2024-01-18,45.77,560
CUST10897,Richard Becker,Washington,High School,Male,27,Yes,4,2022-04-22,2023-07-06,100.65,756
CUST10005,Cynthia Moody,Texas,Master,Female,37,Yes,0,2022-05-17,2025-04-23,283.96,99
CUST10306,Brittany Huff,Florida,Master,Female,54,No,2,2022-10-10,2024-03-01,38.41,517
CUST10683,Richard Erickson,California,Associate,Female,22,No,1,2022-09-26,2023-11-11,113.72,628
CUST10503,Laurie Hall,Illinois,High School,Female,27,No,0,2021-08-05,2024-03-15,445.35,503
CUST10871,Jessica Lee,California,Associate,Non-Binary,42,No,2,2022-10-16,2024-09-26,449.89,308
CUST10528,Mr. Gary Graham DDS,Georgia,Master,Male,35,Yes,0,2024-03-04,2024-12-04,733.01,239
CUST10559,Lauren White,Florida,Associate,Male,68,Yes,2,2020-09-11,2025-06-19,345.29,42
CUST10008,Jennifer Gray,Georgia,High School,Female,31,Yes,1,2022-05-18,2023-03-01,259.96,883
CUST10180,Julia Dennis,Washington,PhD,Non-Binary,45,No,0,2021-03-02,2021-09-09,128.12,1421
CUST10439,Mrs. Traci Hernandez,Georgia,Master,Male,77,Yes,2,2023-10-17,2025-02-03,491.96,178
CUST10337,William Cohen,Illinois,PhD,Non-Binary,20,No,0,2021-08-14,2024-04-19,91.41,468
CUST10769,Jason Morales,California,Master,Non-Binary,48,No,1,2022-11-04,2024-03-13,257.32,505
CUST10776,Christopher Smith,Washington,Master,Male,60,Yes,0,2024-05-03,2024-05-05,331.68,452
